Customer_ID,Age,Income,Loan_Amount,Credit_Score,Loan_Term,Default_Status
CUST102984,45,70842.98,90555.78,667,60,No
CUST102985,23,76714.84,146147.77,750,12,No
CUST102986,53,42129.45,55582.26,764,12,No
CUST102987,24,99922.77,172324.89,555,72,Yes
CUST102988,45,55077.63,83085.21,837,84,No
CUST102989,40,28138.26,133301.38,539,36,Yes
CUST102990,54,67274.41,127676.14,577,84,Yes
CUST102991,46,70859.38,166853.47,656,48,Yes
CUST102992,25,74014.74,116832.54,850,24,No
CUST102993,55,104053.31,114281.66,652,84,No
CUST102994,48,64088.78,236151.39,677,36,No
CUST102995,49,67009.51,167074.01,808,84,No
CUST102996,29,42420.39,116336.95,652,36,Yes
CUST102997,58,90513.84,134949.98,573,12,No
CUST102998,26,74607.73,248721.3,642,24,Yes
CUST102999,39,59499.31,135890.11,803,84,No
CUST103000,64,22383.13,108643.4,686,84,No
CUST103001,31,106110.3,108900.23,850,84,No
CUST103002,22,39308.0,117052.41,746,36,No
CUST103003,64,55218.05,114330.14,621,84,Yes
CUST103004,64,78958.61,73221.13,684,12,Yes
CUST103005,29,40086.05,82547.99,603,12,No
CUST103006,41,32662.26,100240.78,619,72,Yes
CUST103007,44,20000.0,185494.26,850,72,Yes
CUST103008,54,88024.92,127125.76,771,36,No
CUST103009,42,56370.34,137570.3,757,36,Yes
CUST103010,23,143181.75,226205.28,623,12,Yes
CUST103011,32,45141.12,227700.43,821,72,No
CUST103012,48,46963.72,133072.5,778,84,No
CUST103013,50,55865.18,112148.19,849,84,No
CUST103014,46,76078.37,98134.18,844,36,No
CUST103015,41,58244.92,191566.55,546,24,Yes
CUST103016,48,85308.31,137717.57,580,12,No
CUST103017,46,45535.29,126810.31,589,12,Yes
CUST103018,53,35460.21,101180.13,595,36,Yes
CUST103019,41,25044.63,103820.02,709,36,Yes
CUST103020,55,20000.0,169203.49,628,36,No
CUST103021,54,57048.27,71073.7,850,84,No
CUST103022,61,62475.49,209692.12,850,84,No
CUST103023,38,54214.07,117969.32,679,24,Yes
CUST103024,31,101085.14,141021.84,850,12,No
CUST103025,43,100700.76,69781.32,813,48,No
CUST103026,42,61629.93,149258.04,639,24,Yes
CUST103027,37,25151.97,130300.74,499,24,Yes
CUST103028,25,55832.37,146995.16,660,84,No
CUST103029,64,55004.47,238302.53,621,72,No
CUST103030,31,53571.63,160661.88,698,12,Yes
CUST103031,50,52557.03,102320.45,688,84,No
CUST103032,35,53663.43,107320.81,685,48,No
CUST103033,47,60336.46,185707.87,727,12,Yes
CUST103034,55,54111.47,227921.6,570,24,Yes
CUST103035,53,75208.06,166915.08,717,36,No
CUST103036,40,79009.22,191322.76,640,12,Yes
CUST103037,36,47233.87,186584.26,697,12,Yes
CUST103038,54,101776.63,235143.86,766,36,No
CUST103039,22,45498.44,33024.59,569,48,Yes
CUST103040,55,29554.98,190033.14,654,48,Yes
CUST103041,60,79519.45,209024.16,669,12,No
CUST103042,48,49564.8,69676.58,633,84,Yes
CUST103043,59,78032.29,96859.91,760,36,No
CUST103044,26,20000.0,98953.04,615,72,Yes
CUST103045,29,104811.4,106272.59,630,12,No
CUST103046,40,86807.34,121096.98,616,36,Yes
CUST103047,21,32488.09,164556.17,778,24,No
CUST103048,28,33030.57,201940.48,635,72,Yes
CUST103049,43,111806.65,214879.02,721,36,No
CUST103050,23,51565.5,99730.62,850,84,No
CUST103051,24,49145.38,99317.82,673,12,No
CUST103052,45,20000.0,228949.31,780,60,Yes
CUST103053,58,61230.54,188804.64,830,48,No
CUST103054,35,64307.01,154971.89,772,12,Yes
CUST103055,41,87887.33,178400.2,678,36,No
CUST103056,55,35023.04,148211.77,737,72,Yes
CUST103057,34,31992.83,181475.08,564,72,Yes
CUST103058,56,81274.07,129836.0,609,36,No
CUST103059,32,95168.25,166128.3,625,48,No
CUST103060,37,30721.19,59367.24,850,12,No
CUST103061,59,97037.85,108732.94,606,72,No
CUST103062,29,70938.55,109379.33,605,72,Yes
CUST103063,55,97295.13,127536.6,586,60,No
CUST103064,33,68244.49,94409.2,730,24,No
CUST103065,35,20000.0,117987.38,692,60,Yes
CUST103066,38,66200.82,59135.16,777,24,No
CUST103067,53,96503.6,182922.03,740,72,No
CUST103068,26,47656.35,145049.19,555,24,No
CUST103069,47,60300.88,47687.54,607,12,No
CUST103070,43,65596.66,99910.21,802,72,No
CUST103071,47,20000.0,170196.09,661,72,No
CUST103072,54,111783.69,117418.68,786,24,No
CUST103073,58,47465.61,108183.51,666,36,Yes
CUST103074,34,82643.39,145524.44,592,24,No
CUST103075,56,67832.47,170615.85,652,24,No
CUST103076,28,101440.48,63818.85,592,48,Yes
CUST103077,55,80151.4,183007.71,629,48,No
CUST103078,39,64126.89,101982.4,698,12,No
CUST103079,50,47662.12,148924.32,726,12,Yes
CUST103080,34,89946.27,147874.79,536,36,No
CUST103081,40,23163.97,118376.03,678,48,No
CUST103082,45,86147.26,88580.42,627,60,No
CUST103083,60,42523.88,132858.81,621,12,No
CUST103084,44,101307.09,247519.82,691,12,No
CUST103085,34,74032.49,68299.5,630,48,No
CUST103086,46,86103.09,251538.78,804,48,No
CUST103087,58,72049.72,134416.73,786,36,No
CUST103088,43,26190.57,152122.29,786,48,No
CUST103089,42,48481.77,84797.35,635,84,Yes
CUST103090,39,86809.73,103723.83,593,24,No
CUST103091,23,74166.4,119825.42,687,72,No
CUST103092,62,99524.75,87258.3,666,60,No
CUST103093,39,80081.86,137464.92,625,72,Yes
CUST103094,29,45832.45,125579.05,574,24,Yes
CUST103095,48,50098.4,261046.87,676,84,No
CUST103096,40,72572.93,80041.55,643,84,No
CUST103097,65,20000.0,156161.43,741,24,No
CUST103098,27,111836.05,164870.78,739,72,No
CUST103099,34,81043.67,85780.77,779,24,No
CUST103100,29,100675.86,191209.65,566,12,Yes
CUST103101,39,30484.9,126100.38,716,84,No
CUST103102,34,101114.13,5000.0,614,72,No
CUST103103,58,125787.47,189590.98,570,24,Yes
CUST103104,56,36978.04,82983.55,641,12,Yes
CUST103105,60,89285.04,87133.5,776,48,No
CUST103106,37,70027.75,191274.12,646,84,Yes
CUST103107,50,31389.15,129170.31,820,60,Yes
CUST103108,29,82322.1,205066.33,729,60,No
CUST103109,53,90840.08,222609.97,644,24,No
CUST103110,45,54971.84,111304.29,784,60,No
CUST103111,34,99147.91,197595.75,720,12,No
CUST103112,31,28330.91,104672.35,596,48,Yes
CUST103113,55,32631.1,283986.96,847,24,Yes
CUST103114,61,73414.93,108422.58,703,36,No
CUST103115,34,70634.63,211565.25,681,72,Yes
CUST103116,50,52085.66,200627.4,603,84,No
CUST103117,61,90239.86,168965.27,786,60,No
CUST103118,24,83272.36,109767.41,726,60,No
CUST103119,24,91453.48,140916.15,736,24,No
CUST103120,48,66921.59,20784.71,634,72,No
CUST103121,28,85064.51,163465.2,755,72,No
CUST103122,22,58858.74,170976.92,762,60,Yes
CUST103123,61,121345.47,158009.97,619,60,No
CUST103124,42,49686.36,5000.0,552,36,Yes
CUST103125,61,122632.44,74061.81,732,72,No
CUST103126,36,70872.2,105114.54,538,12,Yes
CUST103127,49,35612.23,167499.54,693,84,Yes
CUST103128,50,104201.98,167360.33,639,24,No
CUST103129,32,73147.53,139786.57,789,24,No
CUST103130,55,91278.1,188114.73,644,36,Yes
CUST103131,31,100596.4,88425.46,779,84,No
CUST103132,41,78448.89,186614.1,633,36,No
CUST103133,41,55193.98,178484.53,769,12,No
CUST103134,25,94392.83,172653.28,850,48,No
CUST103135,40,70018.89,139077.57,583,24,No
CUST103136,57,87146.45,259844.63,706,72,No
CUST103137,23,20000.0,179591.74,850,84,Yes
CUST103138,64,81174.54,91899.85,685,60,No
CUST103139,53,54035.35,164898.33,685,84,No
CUST103140,29,111332.74,195149.0,750,12,No
CUST103141,29,85577.18,114713.48,683,24,Yes
CUST103142,24,75996.44,215356.33,526,72,No
CUST103143,55,82157.75,172922.02,781,12,No
CUST103144,37,45038.98,9451.3,499,48,Yes
CUST103145,54,110581.42,167980.32,642,72,No
CUST103146,44,119784.26,125638.25,788,24,No
CUST103147,52,79822.84,182230.79,647,84,Yes
CUST103148,21,109760.09,206652.89,617,60,No
CUST103149,28,55771.3,161709.72,759,72,Yes
CUST103150,65,50072.16,249915.13,603,24,No
CUST103151,43,71023.12,139277.59,569,12,Yes
CUST103152,60,80873.53,187489.07,704,48,No
CUST103153,32,60150.33,198296.55,663,72,Yes
CUST103154,32,83444.2,144159.24,568,12,Yes
CUST103155,35,77659.74,196726.46,737,12,No
CUST103156,61,45042.33,114319.62,721,36,Yes
CUST103157,39,82969.83,124645.89,647,12,No
CUST103158,46,91588.21,71250.68,653,84,No
CUST103159,49,74286.73,164484.55,722,72,No
CUST103160,42,98816.2,169515.1,787,48,No
CUST103161,60,39564.91,220755.79,654,60,No
CUST103162,41,81698.76,197468.4,738,36,No
CUST103163,58,40742.98,132912.27,730,12,No
CUST103164,40,42147.97,79309.22,759,72,No
CUST103165,49,54226.73,175971.02,683,84,Yes
CUST103166,24,46448.5,216645.19,597,84,Yes
CUST103167,27,56300.1,195311.1,638,84,Yes
CUST103168,48,64646.24,215068.65,710,24,No
CUST103169,48,90928.86,137286.63,843,36,No
CUST103170,24,61971.02,122002.86,636,48,Yes
CUST103171,42,30359.36,105785.92,752,24,Yes
CUST103172,32,98501.7,146646.21,650,48,No
CUST103173,65,49072.75,145284.55,689,24,No
CUST103174,23,68531.99,162400.66,816,60,Yes
CUST103175,42,81163.41,142242.15,748,48,No
CUST103176,64,74990.26,141982.34,568,24,No
CUST103177,22,97354.49,103398.36,628,84,No
CUST103178,44,81975.08,206497.14,793,48,Yes
CUST103179,54,48467.26,154591.08,692,36,No
CUST103180,47,124464.05,139533.36,576,48,No
CUST103181,61,74858.34,105154.24,606,72,No
CUST103182,21,66316.49,70085.21,743,48,No
CUST103183,28,94098.14,228477.85,769,24,Yes
CUST103184,43,76236.27,183278.32,681,48,Yes
CUST103185,58,79980.7,52564.93,850,60,No
CUST103186,26,132304.6,195788.54,754,12,No
CUST103187,42,63121.96,205348.87,658,36,No
CUST103188,45,62055.98,157462.57,606,72,No
CUST103189,38,72914.46,245886.65,592,84,Yes
CUST103190,37,96787.9,163003.18,710,24,No
CUST103191,32,32336.65,64990.59,636,84,No
CUST103192,26,20861.1,171910.14,830,84,No
CUST103193,46,55322.12,164693.84,811,48,No
CUST103194,47,29151.93,113802.19,736,48,Yes
CUST103195,28,59379.22,184413.53,573,48,Yes
CUST103196,39,82562.49,49940.08,619,36,Yes
CUST103197,62,47731.28,209434.01,793,72,No
CUST103198,21,34329.34,97312.7,629,12,No
CUST103199,49,71733.43,90903.23,780,60,No
CUST103200,65,91563.59,143170.51,722,72,No
CUST103201,55,27625.66,175978.38,684,60,Yes
CUST103202,60,90505.81,159835.44,616,84,No
CUST103203,34,90432.66,105440.45,671,72,No
CUST103204,55,93852.13,119634.64,697,24,Yes
CUST103205,65,100462.01,82017.46,772,12,No
CUST103206,40,125050.35,136519.21,600,12,No
CUST103207,33,61097.7,214501.27,656,36,Yes
CUST103208,58,72739.29,149744.22,684,72,No
CUST103209,28,59589.04,201564.86,739,48,No
CUST103210,63,70049.42,237324.08,598,12,Yes
CUST103211,40,108321.83,114718.89,561,72,Yes
CUST103212,53,36374.64,138805.6,740,48,Yes
CUST103213,46,48473.76,280271.57,543,36,No
CUST103214,59,104429.52,236660.6,795,84,No
CUST103215,41,95500.91,49655.73,665,84,No
CUST103216,62,60921.71,173228.9,540,72,Yes
CUST103217,63,91360.05,150033.6,636,72,No
CUST103218,61,78530.4,199587.19,714,24,No
CUST103219,29,107506.87,105301.27,632,72,No
CUST103220,44,71862.74,99623.5,681,24,No
CUST103221,57,95640.8,109435.76,746,48,No
CUST103222,61,136050.3,115684.29,661,84,No
CUST103223,37,84952.48,198919.45,595,48,No
CUST103224,44,71233.2,79127.93,653,84,No
CUST103225,41,88061.17,112643.17,807,84,No
CUST103226,59,60867.98,42659.26,831,12,No
CUST103227,61,129699.19,210427.07,498,36,No
CUST103228,59,74501.78,226261.81,778,24,No
CUST103229,33,63176.67,130375.59,702,84,No
CUST103230,31,49107.77,132123.04,763,12,No
CUST103231,39,97430.5,177193.31,630,60,No
CUST103232,31,91679.69,238468.92,520,12,Yes
CUST103233,33,57566.14,174516.64,732,48,Yes
CUST103234,65,84411.28,108147.48,595,60,Yes
CUST103235,21,32286.1,52870.65,555,12,No
CUST103236,60,74624.26,83092.42,561,72,No
CUST103237,64,81318.91,154393.17,734,36,No
CUST103238,39,112683.25,110680.35,692,24,No
CUST103239,32,50729.53,161698.06,750,72,No
CUST103240,28,38041.18,116824.56,740,60,No
CUST103241,28,47614.3,86511.21,642,84,No
CUST103242,65,36585.79,79378.1,673,36,Yes
CUST103243,32,103416.43,243741.27,633,84,No
CUST103244,53,108715.98,203339.26,661,12,No
CUST103245,65,78005.41,253831.08,592,72,No
CUST103246,46,100532.37,182397.05,715,48,No
CUST103247,59,73348.96,124200.52,776,48,No
CUST103248,48,67622.21,229400.46,606,36,No
CUST103249,25,61674.06,148015.92,795,48,No
CUST103250,28,62240.23,163250.51,690,24,No
CUST103251,45,31304.96,147430.54,701,84,No
CUST103252,47,76606.37,5000.0,527,36,No
CUST103253,43,68991.65,246284.1,517,36,Yes
CUST103254,50,88634.02,179460.24,692,48,Yes
CUST103255,65,72338.09,169789.38,751,36,No
CUST103256,43,65932.41,146293.44,619,12,Yes
CUST103257,40,48220.17,159805.67,830,60,No
CUST103258,38,71803.83,114163.26,746,72,No
CUST103259,38,88455.93,186994.76,598,60,Yes
CUST103260,22,41416.53,71574.1,682,84,No
CUST103261,24,72186.84,161164.11,850,72,Yes
CUST103262,50,75826.07,183694.41,568,48,Yes
CUST103263,53,52048.38,138079.85,727,24,No
CUST103264,56,55303.59,172252.07,650,24,No
CUST103265,38,75765.27,90519.94,743,48,No
CUST103266,57,41664.47,92050.39,794,84,No
CUST103267,39,78748.09,164203.03,645,48,No
CUST103268,48,47616.14,190712.98,780,36,No
CUST103269,60,96571.34,37508.06,850,24,No
CUST103270,40,128445.69,181321.24,685,60,Yes
CUST103271,53,48481.08,117407.91,750,48,Yes
CUST103272,32,83355.2,138431.63,626,84,Yes
CUST103273,35,51831.45,69628.92,681,84,No
CUST103274,61,96023.85,98902.97,664,60,No
CUST103275,59,38368.54,207967.52,751,72,No
CUST103276,22,82014.67,151971.8,788,60,No
CUST103277,49,48175.28,127033.3,670,84,No
CUST103278,61,64825.39,143010.7,818,24,No
CUST103279,30,44224.37,179352.71,817,72,Yes
CUST103280,22,90558.76,176429.67,756,60,No
CUST103281,31,49075.49,145498.38,633,36,No
CUST103282,33,83799.11,215577.55,624,36,Yes
CUST103283,30,61397.55,208227.76,606,24,No
CUST103284,34,67138.19,174802.32,765,36,No
CUST103285,38,73693.9,153276.71,570,48,Yes
CUST103286,29,50954.38,189439.27,740,72,Yes
CUST103287,59,75259.18,168856.05,582,24,No
CUST103288,48,108258.36,213648.0,754,72,No
CUST103289,23,50547.63,203973.68,681,84,No
CUST103290,40,99295.25,88904.77,800,60,No
CUST103291,26,107452.44,84842.21,782,48,No
CUST103292,47,49596.13,107925.03,809,24,Yes
CUST103293,22,33623.63,208568.32,811,60,No
CUST103294,49,77549.02,55421.46,692,60,No
CUST103295,58,56314.81,173685.44,575,60,No
CUST103296,23,116715.08,171752.59,585,60,Yes
CUST103297,36,70870.19,219758.88,492,60,Yes
CUST103298,50,49945.01,160820.32,582,24,Yes
CUST103299,60,41321.01,69407.44,686,36,No
CUST103300,22,97247.62,92438.7,629,60,Yes
CUST103301,37,55720.4,79080.27,663,84,No
CUST103302,61,71095.72,117723.36,724,84,No
CUST103303,32,93895.07,139025.91,652,48,No
CUST103304,55,57893.54,80073.51,579,24,No
CUST103305,63,68851.78,238239.72,675,12,Yes
CUST103306,21,69585.79,70483.12,599,36,Yes
CUST103307,65,87083.11,230766.21,655,48,No
CUST103308,35,84768.61,221109.78,800,84,No
CUST103309,46,64497.16,203898.15,655,60,Yes
CUST103310,57,71591.23,108374.0,839,24,No
CUST103311,41,60705.52,170547.05,808,24,Yes
CUST103312,51,33059.69,73357.73,627,60,Yes
CUST103313,45,76440.02,204654.42,579,84,Yes
CUST103314,43,117304.79,145560.91,675,48,No
CUST103315,44,47907.02,125440.79,783,24,No
CUST103316,58,50674.26,76575.31,635,72,Yes
CUST103317,48,48231.81,5000.0,761,84,No
CUST103318,41,88114.79,87687.55,788,84,No
CUST103319,63,81212.14,216767.89,610,36,No
CUST103320,38,66036.56,125829.99,619,48,Yes
CUST103321,56,47049.52,139840.27,744,84,No
CUST103322,55,72309.42,189333.26,693,60,No
CUST103323,65,30884.45,258340.13,618,84,Yes
CUST103324,29,73585.66,229500.28,648,48,No
CUST103325,58,91788.11,91659.9,673,72,No
CUST103326,50,38720.02,33445.77,539,84,Yes
CUST103327,64,31687.04,291576.86,748,48,Yes
CUST103328,54,109485.95,286139.5,636,84,Yes
CUST103329,52,54706.01,161307.22,429,12,Yes
CUST103330,23,98398.7,73770.71,677,60,No
CUST103331,23,66150.06,207793.59,613,36,No
CUST103332,48,65951.13,143520.98,831,60,Yes
CUST103333,64,80960.32,143221.13,627,12,No
CUST103334,35,47900.03,203667.53,581,60,Yes
CUST103335,61,73312.43,170062.48,725,60,Yes
CUST103336,43,60462.76,78851.11,620,36,No
CUST103337,60,36987.66,130515.48,609,12,Yes
CUST103338,31,78437.05,189669.18,725,60,Yes
CUST103339,52,63417.3,180615.13,586,72,Yes
CUST103340,56,66074.38,165720.99,548,84,Yes
CUST103341,53,39745.98,206005.38,835,60,Yes
CUST103342,44,109785.01,128296.98,732,24,No
CUST103343,59,91917.85,160720.19,656,60,No
CUST103344,54,94103.9,5000.0,679,36,No
CUST103345,48,62363.88,123020.99,725,24,No
CUST103346,57,26770.43,195834.17,767,72,No
CUST103347,27,118822.93,126576.33,611,84,No
CUST103348,24,68472.56,122026.36,712,72,No
CUST103349,57,51280.01,87512.82,634,72,No
CUST103350,21,80420.04,210201.95,662,12,Yes
CUST103351,21,99178.02,182907.8,694,72,No
CUST103352,40,69423.74,199524.88,679,48,Yes
CUST103353,39,101964.38,46427.16,746,36,No
CUST103354,49,97075.0,140373.0,723,12,No
CUST103355,30,43090.47,133193.34,544,24,No
CUST103356,38,53155.25,133165.7,557,48,Yes
CUST103357,48,93938.43,113038.35,646,12,No
CUST103358,55,20000.0,129233.74,844,36,No
CUST103359,63,66263.61,200978.69,603,24,Yes
CUST103360,51,34229.22,35228.92,661,36,No
CUST103361,47,58086.15,256637.69,631,36,No
CUST103362,31,62529.5,179030.47,630,24,Yes
CUST103363,58,61043.89,147460.09,696,72,Yes
CUST103364,25,56193.47,204410.05,806,60,No
CUST103365,28,42571.41,62889.92,721,36,No
CUST103366,54,127297.78,110117.95,607,72,No
CUST103367,32,116686.55,142735.47,850,84,No
CUST103368,58,40948.35,231933.62,687,24,No
CUST103369,21,109552.92,147210.21,628,36,Yes
CUST103370,51,60013.36,177003.28,807,60,No
CUST103371,24,73229.69,114625.26,637,84,No
CUST103372,65,68418.15,179210.52,829,24,No
CUST103373,25,53506.28,250634.38,601,12,Yes
CUST103374,50,94596.31,209731.6,808,12,No
CUST103375,44,73147.16,145112.64,698,72,No
CUST103376,23,58086.21,190529.45,796,12,No
CUST103377,31,37385.26,184651.02,850,48,No
CUST103378,65,47660.12,180395.26,578,36,Yes
CUST103379,24,28965.5,216717.2,794,36,Yes
CUST103380,46,70305.59,216268.66,553,24,Yes
CUST103381,47,40083.36,142370.48,585,48,Yes
CUST103382,63,63360.99,188512.74,607,36,Yes
CUST103383,47,104252.55,127014.3,725,24,No
CUST103384,62,99982.49,94615.66,682,60,No
CUST103385,26,69193.08,133830.37,664,36,No
CUST103386,35,67822.88,145423.31,693,72,No
CUST103387,50,116996.86,50305.14,733,36,No
CUST103388,62,83018.9,201619.95,740,60,No
CUST103389,57,61804.84,5000.0,778,60,No
CUST103390,57,34349.55,312889.02,843,36,No
CUST103391,62,79846.83,240112.75,678,60,Yes
CUST103392,57,90733.09,134339.48,633,24,Yes
CUST103393,55,54208.71,150565.58,735,36,Yes
CUST103394,43,77280.07,168178.31,577,36,Yes
CUST103395,26,60910.67,114650.38,618,12,Yes
CUST103396,24,65399.19,161557.15,769,72,Yes
CUST103397,38,20000.0,141360.0,668,36,Yes
CUST103398,29,64455.46,144343.64,571,84,Yes
CUST103399,49,94234.23,160887.66,545,12,No
CUST103400,33,54214.94,71188.33,684,60,No
CUST103401,37,71313.16,152374.18,782,72,Yes
CUST103402,65,51101.23,159806.86,781,72,No
CUST103403,52,79011.04,157730.98,689,60,No
CUST103404,42,64586.92,137050.15,850,24,No
CUST103405,24,46518.96,218271.47,670,12,Yes
CUST103406,25,103313.79,128780.85,667,36,Yes
CUST103407,57,93223.3,163639.55,448,12,No
CUST103408,61,54877.33,227837.85,639,60,No
CUST103409,33,82444.71,145237.43,756,60,No
CUST103410,54,83435.3,162867.8,820,84,No
CUST103411,65,86057.53,144216.92,605,24,Yes
CUST103412,42,27643.6,224242.19,721,72,Yes
CUST103413,43,95165.16,134536.53,774,72,No
CUST103414,23,55757.53,227001.27,681,60,No
CUST103415,62,61054.3,143784.73,474,12,Yes
CUST103416,54,135947.04,98432.42,702,72,No
CUST103417,52,77546.83,190762.39,748,84,Yes
CUST103418,65,60341.94,131719.93,594,84,No
CUST103419,41,20000.0,187230.05,657,36,Yes
CUST103420,64,104744.1,5000.0,576,36,Yes
CUST103421,41,36369.76,150312.32,448,12,Yes
CUST103422,64,44914.03,122423.68,772,24,Yes
CUST103423,31,61716.19,86204.48,679,36,Yes
CUST103424,59,105410.29,116805.54,823,12,No
CUST103425,24,89331.0,115577.81,757,12,No
CUST103426,21,66054.06,147120.85,648,60,Yes
CUST103427,48,77707.3,67960.41,672,72,No
CUST103428,44,54990.36,168976.43,730,60,Yes
CUST103429,55,73491.34,231972.89,767,72,No
CUST103430,33,71833.42,166855.71,709,24,Yes
CUST103431,54,94219.25,198539.32,779,24,No
CUST103432,31,94179.45,215673.75,653,24,No
CUST103433,56,82349.43,224189.37,590,12,Yes
CUST103434,37,60941.31,262208.32,674,12,Yes
CUST103435,55,88545.56,120047.88,698,60,No
CUST103436,38,67700.79,106890.96,571,36,No
CUST103437,60,42952.14,197007.94,559,84,No
CUST103438,42,59917.81,192495.97,720,72,Yes
CUST103439,44,72113.17,196540.52,643,72,No
CUST103440,39,92755.39,263356.95,665,24,Yes
CUST103441,57,65411.8,150682.19,647,72,Yes
CUST103442,59,39770.03,175569.39,816,48,No
CUST103443,41,71418.54,91176.7,793,24,No
CUST103444,28,72836.4,278119.27,568,84,Yes
CUST103445,48,74645.94,129807.3,632,72,No
CUST103446,25,92996.79,131507.04,756,60,No
CUST103447,37,95473.08,129195.01,734,72,No
CUST103448,57,55144.73,111306.25,676,12,No
CUST103449,56,54596.41,106233.78,577,60,Yes
CUST103450,39,43995.03,118577.74,618,60,No
CUST103451,47,87470.39,68052.24,633,60,Yes
CUST103452,54,106220.5,102880.92,704,48,No
CUST103453,31,62122.95,266937.79,833,48,Yes
CUST103454,65,63964.24,194139.31,618,72,Yes
CUST103455,32,106669.56,205554.25,587,24,No
CUST103456,41,82638.95,220632.53,670,72,No
CUST103457,31,80905.89,260048.07,772,72,No
CUST103458,59,40227.09,43714.65,549,72,Yes
CUST103459,48,86968.2,76207.01,810,84,No
CUST103460,25,46771.59,101776.58,664,12,Yes
CUST103461,37,41649.5,121816.21,613,60,Yes
CUST103462,40,61330.71,131965.84,535,36,Yes
CUST103463,61,55355.18,123181.35,743,84,No
CUST103464,32,64460.01,163158.53,664,24,No
CUST103465,26,33975.46,152117.72,695,24,Yes
CUST103466,37,93970.41,106629.91,598,60,No
